source_id,source_name_abbr,reported_chemical_name,reported_casrn
168,usgs,Perfluorotridecanoic acid,NA
168,usgs,Perfluoroundecanoate,NA
168,usgs,Perfluoroundecanoic acid,NA
168,usgs,Perfluorovaleric acid,NA
168,usgs,Periphyton,NA
168,usgs,Permethrin,NA
168,usgs,Perylene,NA
168,usgs,Perylene-d12,NA
168,usgs,"Pesticide mix, unspecified",NA
168,usgs,p-Ethyltoluene,NA
168,usgs,"Petroleum hydrocarbons, total extractable",NA
168,usgs,Petroleum phenols,NA
168,usgs,Phenacetin,NA
168,usgs,Phenanthrene,NA
168,usgs,Phenanthridine,NA
168,usgs,Phenazopyridine,NA
168,usgs,Phendimetrazine,NA
168,usgs,Phenobarbital,NA
168,usgs,Phenobarbital-D5,NA
168,usgs,Phenol,NA
168,usgs,"Phenol, 2-(1,1-dimethylethyl)-4-methoxy-",NA
168,usgs,Phenols,NA
168,usgs,Phenothrin,NA
168,usgs,Phenylpropanolamine,NA
168,usgs,Phenytoin,NA
168,usgs,Pheophytin a,NA
168,usgs,Phorate,NA
168,usgs,Phorate-d10,NA
168,usgs,Phorate O.A.,NA
168,usgs,Phorate oxon sulfoxide,NA
168,usgs,Phorate oxygen analog sulfone,NA
168,usgs,Phorate sulfone,NA
168,usgs,Phorate sulfoxide,NA
168,usgs,Phosalone,NA
168,usgs,Phosmet,NA
168,usgs,Phosmetoxon,NA
168,usgs,Phosphamidon,NA
168,usgs,Phosphate,NA
168,usgs,Phosphated pesticides,NA
168,usgs,Phosphate-phosphorus,NA
168,usgs,Phosphorus,NA
168,usgs,"Phosphorus, hydrolyzable",NA
168,usgs,Phostebupirim,NA
168,usgs,Photomirex,NA
168,usgs,Phthalazinone,NA
168,usgs,Phycocyanin,NA
168,usgs,Phycocyanins,NA
168,usgs,Phytane,NA
168,usgs,Picloram,NA
168,usgs,Picoxystrobin,NA
168,usgs,Picric acid,NA
168,usgs,Pimozide,NA
168,usgs,Pindolol,NA
168,usgs,Pioglitazone,NA
168,usgs,"Piperidine, 1-(1-phenylcyclohexyl)-",NA
168,usgs,Piperonyl butoxide,NA
168,usgs,Planktothrix,NA
168,usgs,Platinum,NA
168,usgs,Plutonium-238,NA
168,usgs,Plutonium-239 and/or plutonium-240,NA
168,usgs,Plutonium-239 and Plutonium-240 combined,NA
168,usgs,Plutonium-241,NA
168,usgs,p-Nitroaniline,NA
168,usgs,p-Nitrophenol,NA
168,usgs,p-Nitrotoluene,NA
168,usgs,p-Nonylphenol,NA
168,usgs,p-Octylphenol,NA
168,usgs,Polonium-210,NA
168,usgs,Polybrominated biphenyls,NA
168,usgs,Polybrominated diphenyl ethers,NA
168,usgs,Polychlorinated biphenyls,NA
168,usgs,Polycyclic aromatic hydrocarbons,NA
168,usgs,"Polycyclic aromatic hydrocarbons, high molecular weight",NA
168,usgs,"Polycyclic aromatic hydrocarbons, low molecular weight",NA
168,usgs,Polyphosphate,NA
168,usgs,Potassium,NA
168,usgs,Potassium-40,NA
168,usgs,"p,p'-DDD",NA
168,usgs,"p,p'-DDE",NA
168,usgs,"p,p'-DDT",NA
168,usgs,"p,p'-DDT-d8",NA
168,usgs,"p,p'-Dibromodiphenyl ether",NA
168,usgs,p-Phenylenediamine,NA
168,usgs,Prallethrin,NA
168,usgs,Praseodymium,NA
168,usgs,Pravastatin,NA
168,usgs,Prazepam,NA
168,usgs,Precipitation,NA
168,usgs,Prednisolone,NA
168,usgs,Prednisone,NA
168,usgs,Pregabalin,NA
168,usgs,Primidone,NA
168,usgs,Pristane,NA
168,usgs,Prochloraz,NA
168,usgs,Prodiamine,NA
168,usgs,Profenofos,NA
168,usgs,Profluralin,NA
168,usgs,Progesterone,NA
168,usgs,Progesterone-13C3,NA
168,usgs,Promecard,NA
168,usgs,Promethazine,NA
168,usgs,Prometon,NA
168,usgs,Prometryn,NA
168,usgs,Pronamide,NA
168,usgs,Propachlor,NA
168,usgs,Propachlor ESA,NA
168,usgs,Propachlor OA,NA
168,usgs,Propane,NA
168,usgs,"Propane, 1,1,2,2-tetrafluoro-",NA
168,usgs,"Propane, 2,2-difluoro-",NA
168,usgs,Propanenitrile,NA
168,usgs,Propanil,NA
168,usgs,"Propanoic Acid, 2-Oxo-",NA
168,usgs,Propargite,NA
168,usgs,Propazine,NA
168,usgs,Propetamphos,NA
168,usgs,Propham,NA
168,usgs,Propiconazole,NA
168,usgs,Propionic acid,NA
168,usgs,Propofol,NA
168,usgs,Propoxur,NA
168,usgs,Propoxycarbazone-sodium,NA
168,usgs,Propoxyphene,NA
168,usgs,Propranol,NA
168,usgs,Propylene,NA
168,usgs,Propylene glycol,NA
168,usgs,Propylparaben,NA
168,usgs,Propyne,NA
168,usgs,Prosulfuron,NA
168,usgs,Protactinium-233,NA
168,usgs,Protactinium-234,NA
168,usgs,Prothioconazole,NA
168,usgs,Prothiofos,NA
168,usgs,Pseudoephedrine-d3,NA
168,usgs,Pseudoephedrine/Ephedrine mix,NA
168,usgs,p-Terphenyl,NA
168,usgs,p-Xylene,NA
168,usgs,Pymetrozine,NA
168,usgs,Pyraclostrobin,NA
168,usgs,Pyraflufen-ethyl,NA
168,usgs,Pyrasulfotole,NA
168,usgs,Pyrene,NA
168,usgs,Pyrethrin I,NA
168,usgs,Pyrethrin II,NA
168,usgs,Pyrethrins,NA
168,usgs,Pyridaben,NA
168,usgs,Pyridine,NA
168,usgs,Pyrimethanil,NA
168,usgs,Pyriproxyfen,NA
168,usgs,Pyroxasulfone,NA
168,usgs,Pyroxsulam,NA
168,usgs,Quetiapine,NA
168,usgs,Quetiapine fumarate,NA
168,usgs,Quinclorac,NA
168,usgs,Quinine,NA
168,usgs,Quinoline,NA
168,usgs,Quinoxyfen,NA
168,usgs,Ractopamine,NA
168,usgs,Radium,NA
168,usgs,Radium-224,NA
168,usgs,Radium-226,NA
168,usgs,Radium-226/228,NA
168,usgs,Radium-228,NA
168,usgs,"Radium isotopes, alpha emitting",NA
168,usgs,Radon-222,NA
168,usgs,Raloxifene,NA
168,usgs,Ranitidine,NA
168,usgs,Refined used lubricating oils,NA
168,usgs,Resmethrin,NA
168,usgs,Retene,NA
168,usgs,Retrorsine,NA
168,usgs,Rhenium,NA
168,usgs,Ritalinic acid,NA
168,usgs,Ritonavir,NA
168,usgs,Ronnel,NA
168,usgs,Roxithromycin,NA
168,usgs,(RS)-AMPA (Aminomethyl phosphonic acid),NA
168,usgs,Rubidium,NA
168,usgs,Ruthenium,NA
168,usgs,Ruthenium-103,NA
168,usgs,Ruthenium-106,NA
168,usgs,Saflufenacil,NA
168,usgs,Safrole,NA
168,usgs,Salbutamol,NA
168,usgs,Salicylic acid,NA
168,usgs,Salinity,NA
168,usgs,Salmonella,NA
168,usgs,Samarium,NA
168,usgs,Sand,NA
168,usgs,Sarafloxacin,NA
168,usgs,Saxitoxin,NA
168,usgs,Saxitoxins,NA
168,usgs,Scandium,NA
168,usgs,sec-Acetochlor oxanilic acid,NA
168,usgs,sec-Alachlor oxanilic acid,NA
168,usgs,sec-Alachlor sulfonic acid,NA
168,usgs,Secbumeton,NA
168,usgs,Secbutabarbital,NA
168,usgs,sec-Butylbenzene,NA
168,usgs,Seconal,NA
168,usgs,Sedaxane,NA
168,usgs,Sediment,NA
168,usgs,Selenate,NA
168,usgs,Selenite,NA
168,usgs,Selenium,NA
168,usgs,Selenium Dry Weight,NA
168,usgs,Selenocyanate,NA
168,usgs,Selenomethionine,NA
168,usgs,Senecionine,NA
168,usgs,Senecionine N-oxide,NA
168,usgs,Seneciphylline,NA
168,usgs,Seneciphylline N-oxide,NA
168,usgs,Sertraline,NA
168,usgs,S-Ethyl dipropylthiocarbamate,NA
168,usgs,Siduron,NA
168,usgs,"Silane, methoxytrimethyl-",NA
168,usgs,"Silanol, dimethyl(1,1,2-trimethylpropyl)-",NA
168,usgs,"Silanol, trimethyl-",NA
168,usgs,Sildenafil,NA
168,usgs,Silica,NA
168,usgs,Silicate,NA
168,usgs,Silicon,NA
168,usgs,Silver,NA
168,usgs,Silver-110,NA
168,usgs,Silvex,NA
168,usgs,Simazine,NA
168,usgs,Simazine-d10,NA
168,usgs,Simetryn,NA
168,usgs,Simvastatin,NA
168,usgs,Sitagliptin,NA
168,usgs,Sodium,NA
168,usgs,Sodium methyldithiocarbamate,NA
168,usgs,"Sodium, percent total cations",NA
168,usgs,"Sodium perfluoro-1-[1,2,3,4-18O2]octanesulfonate",NA
168,usgs,Sodium perfluoro-1-hexane[18O2]sulfonate,NA
168,usgs,Sotalol,NA
168,usgs,Squalene,NA
168,usgs,"Stannanetriylium, butyl-",NA
168,usgs,Stigmastan-3.beta.-ol,NA
168,usgs,Strontium,NA
168,usgs,Strontium-87,NA
168,usgs,"Strontium-87/Strontium-86, ratio",NA
168,usgs,Strontium-89,NA
168,usgs,Strontium-90,NA
168,usgs,Strontium Radionuclides,NA
168,usgs,Styrene,NA
168,usgs,Sucralose,NA
168,usgs,Sulfachloropyridazine,NA
168,usgs,Sulfadimethoxine,NA
168,usgs,Sulfamerazine,NA
168,usgs,Sulfamethazine,NA
168,usgs,Sulfamethizole,NA
168,usgs,Sulfamethoxazole,NA
168,usgs,Sulfamethoxazole-13C6,NA
168,usgs,Sulfanilamide,NA
168,usgs,Sulfaquinoxaline,NA
168,usgs,Sulfate,NA
168,usgs,Sulfathiazole,NA
168,usgs,Sulfentrazone,NA
168,usgs,Sulfide,NA
168,usgs,Sulfometuron methyl,NA
168,usgs,Sulfosulfuron,NA
168,usgs,Sulfosulfuron ethyl sulfone,NA
168,usgs,Sulfotep,NA
168,usgs,Sulfoxaflor,NA
168,usgs,Sulfur,NA
168,usgs,Sulfur-34,NA
168,usgs,Sulfur-34/Sulfur-32 ratio,NA
168,usgs,Sulfur dioxide,NA
168,usgs,Sulfur hexafluoride,NA
168,usgs,"Sulfur, pyritic",NA
168,usgs,Sulfur Sulfate,NA
168,usgs,Sulfur Total,NA
168,usgs,Sulprofos,NA
168,usgs,Sumatriptan,NA
168,usgs,"Surfactants, anionic",NA
168,usgs,Swep,NA
168,usgs,Tadalafil,NA
168,usgs,Tamoxifen,NA
168,usgs,Tannin and Lignin,NA
168,usgs,Tantalum,NA
168,usgs,Tau-fluvalinate,NA
168,usgs,Tebuconazole,NA
168,usgs,Tebuconazole-d6,NA
168,usgs,Tebufenozide,NA
168,usgs,Tebupirimfos oxon,NA
168,usgs,Tebupirimfos oxygen analog,NA
168,usgs,Tebuthiuron,NA
168,usgs,Tebuthiuron TP 109 (OH),NA
168,usgs,Technetium-99,NA
168,usgs,Tecnazene,NA
168,usgs,Tefluthrin,NA
168,usgs,Tellurium,NA
168,usgs,Temazepam,NA
168,usgs,Tembotrione,NA
168,usgs,Terbacil,NA
168,usgs,Terbium,NA
168,usgs,Terbufos,NA
168,usgs,Terbufos oxon,NA
168,usgs,Terbufos oxon sulfoxide,NA
168,usgs,Terbufos oxygen analog sulfone,NA
168,usgs,Terbufos sulfone,NA
168,usgs,Terbufos sulfoxide,NA
168,usgs,Terbuthylazine,NA
168,usgs,Terbutryn,NA
168,usgs,Terphenyl,NA
168,usgs,Terphenyl-d14,NA
168,usgs,Terpineol,NA
168,usgs,tert-Amyl methyl ether,NA
168,usgs,tert-Butanol,NA
168,usgs,tert-Butyl acetate,NA
168,usgs,tert-Butylbenzene,NA
168,usgs,Testosterone,NA
168,usgs,Tetrabromobisphenol A,NA
168,usgs,Tetrabutyltin,NA
168,usgs,Tetrachlorobiphenyl,NA
168,usgs,Tetrachlorodibenzofuran,NA
168,usgs,Tetrachlorodibenzo-p-dioxin,NA
168,usgs,Tetrachloroethane,NA
168,usgs,Tetrachloroethene,NA
168,usgs,Tetrachloroethylene,NA
168,usgs,Tetrachloro-m-xylene,NA
168,usgs,Tetrachlorvinphos,NA
168,usgs,Tetrachlorvinphos (mixed isomers),NA
168,usgs,Tetraconazole,NA
168,usgs,Tetracontane,NA
168,usgs,Tetracosane,NA
168,usgs,Tetracycline,NA
168,usgs,Tetradecane,NA
168,usgs,Tetradifon,NA
168,usgs,Tetrahydrocannabinol,NA
168,usgs,Tetrahydrofuran,NA
168,usgs,Tetrahydrofuran-d8,NA
168,usgs,Tetramethrin,NA
168,usgs,Tetrapropyl dithiopyrophosphate,NA
168,usgs,Tetratriacontane,NA
168,usgs,Tetryl,NA
168,usgs,Thallium,NA
168,usgs,Thallium-208,NA
168,usgs,Thebaine,NA
168,usgs,Theobromine,NA
168,usgs,Theophylline,NA
168,usgs,Thiabendazole,NA
168,usgs,Thiacloprid,NA
168,usgs,Thiamethoxam,NA
168,usgs,Thiazopyr,NA
168,usgs,Thiencarbazone-methyl,NA
168,usgs,Thifensulfuron,NA
168,usgs,Thifensulfuron-methyl,NA
168,usgs,Thiobencarb,NA
168,usgs,Thiobencarb-d10,NA
168,usgs,Thionazin,NA
168,usgs,Thorium-227,NA
168,usgs,Thorium-228,NA
168,usgs,Thorium-230,NA
168,usgs,Thorium-232,NA
168,usgs,Thorium-234,NA
168,usgs,Thulium,NA
168,usgs,Ticlopidine,NA
168,usgs,Tide range,NA
168,usgs,Tin,NA
168,usgs,Tiotropium,NA
168,usgs,Titanium,NA
168,usgs,Tolfenpyrad,NA
168,usgs,Tolpyralate,NA
168,usgs,Toluene,NA
168,usgs,Tolyl triazole,NA
168,usgs,Topramezone,NA
168,usgs,Total carbon,NA
168,usgs,Total Dichloro Biphenyls,NA
168,usgs,"Total Dioxin TEQ, Mammalian",NA
168,usgs,Total Heptachloro Biphenyls,NA
168,usgs,Total Hexachloro Biphenyls,NA
168,usgs,Total Hexachloronaphthalene,NA
168,usgs,Total Kjeldahl nitrogen (Organic N & NH3),NA
168,usgs,Total Monochloro Biphenyls,NA
168,usgs,"Total Nitrogen, mixed forms",NA
168,usgs,"Total Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)",NA
168,usgs,Total Nitrogen/Total Phosphorus Ratio (TN:TP),NA
168,usgs,Total Nonachloro Biphenyls,NA
168,usgs,Total nonfecal coliform,NA
168,usgs,Total Octachloro Biphenyls,NA
168,usgs,Total Particulate Carbon,NA
168,usgs,Total Particulate Nitrogen,NA
168,usgs,Total Particulate Phosphorus,NA
168,usgs,Total PCBs,NA
168,usgs,Total PCBs + PCTs,NA
168,usgs,Total Pentachloro Biphenyls,NA
168,usgs,Total Petroleum Hydrocarbon - Extended Range Organ,NA
168,usgs,Total Petroleum Hydrocarbons (C6-C32 TPH),NA
168,usgs,"Total Phosphorus, mixed forms",NA
168,usgs,Total Sulfate,NA
168,usgs,Total Tetrachloro Biphenyls,NA
168,usgs,Total Trichloro Biphenyls,NA
168,usgs,Tox,NA
168,usgs,Toxaphene,NA
168,usgs,Toxaphene Parlar 26,NA
168,usgs,Toxaphene Parlar 38,NA
168,usgs,Toxaphene Parlar 40,NA
168,usgs,Toxaphene Parlar 41,NA
168,usgs,Toxaphene Parlar 44,NA
168,usgs,Toxaphene Parlar 50,NA
168,usgs,Toxaphene Parlar 62,NA
168,usgs,ToxapheneTMX1,NA
168,usgs,"Toxicity, sediment, Leptocheirus plumulosus, survival**retired**useBiologicalSample,SubjectTaxon,IntentToxicity",NA
168,usgs,"Toxicity, sediment, microtox, Vibrio fischeri, EC50**retired**useBiologicalSample,SubjectTaxon,IntentToxicity",NA
168,usgs,Tralkoxydim,NA
168,usgs,Tralkoxydim acid,NA
168,usgs,Tramadol,NA
168,usgs,"trans-1,2-Dichloroethene***retired***use trans-1,2-Dichloroethylene",NA
168,usgs,"trans-1,2-Dichloroethylene",NA
168,usgs,"trans-1,2-Dichloropropene",NA
168,usgs,"trans-1,3-Dichloropropene",NA
168,usgs,"trans-1,4-Dichloro-2-butene",NA
168,usgs,trans-Chlordane,NA
168,usgs,trans-Crotonaldehyde,NA
168,usgs,"trans-Diethyl-1,1,1',1'-d4-stilbestrol-3,3',5,5'-d4",NA
168,usgs,trans-Diethylstilbestrol,NA
168,usgs,trans-Nonachlor,NA
168,usgs,(-)-trans-Permethrin,NA
168,usgs,Transpermethrin,NA
168,usgs,trans-Propiconazole,NA
168,usgs,Trazodone,NA
168,usgs,Trenbolone,NA
168,usgs,Triacontane,NA
168,usgs,Triadimefon,NA
168,usgs,Triadimenol,NA
168,usgs,Triallate,NA
168,usgs,Triamterene,NA
168,usgs,Triasulfuron,NA
168,usgs,"Triazines mixture, unspecified",NA
168,usgs,Triazolam,NA
168,usgs,Tribromoacetaldehyde,NA
168,usgs,Tribromoacetonitrile,NA
168,usgs,Tribromomethane,NA
168,usgs,Tribromonitromethane,NA
168,usgs,Tribufos,NA
168,usgs,Tributlytin,NA
168,usgs,Tributyl phosphate,NA
168,usgs,Tributyltin***retired***use Tributlytin,NA
168,usgs,Trichlorfon,NA
168,usgs,Trichloroacetic acid,NA
168,usgs,"Trichloroacetic acid, pent-2-en-4-ynyl ester",NA
168,usgs,Trichloroacetonitrile,NA
168,usgs,Trichlorobenzene,NA
168,usgs,Trichlorobiphenyl,NA
168,usgs,Trichloroethane,NA
168,usgs,Trichloroethene (TCE),NA
168,usgs,Trichloroethylene,NA
168,usgs,Trichloronaphthalene,NA
168,usgs,Trichloronate,NA
168,usgs,Trichloropropane,NA
168,usgs,Trichlorotrifluoroethane,NA
168,usgs,Triclocarban,NA
168,usgs,Triclopyr,NA
168,usgs,Triclosan,NA
168,usgs,Triclosan methyl ether,NA
168,usgs,Tricosane,NA
168,usgs,Tricyclazole,NA
168,usgs,"Tricyclo[3.3.1.13,7]decane",NA
168,usgs,Tridecane,NA
168,usgs,Triethyl citrate,NA
168,usgs,Trifloxystrobin,NA
168,usgs,Trifloxysulfuron-sodium,NA
168,usgs,Triflumizole,NA
168,usgs,Trifluralin,NA
168,usgs,Trihalomethanes,NA
168,usgs,Triiodomethane,NA
168,usgs,Trimethoprim,NA
168,usgs,Trimethoprim-d9,NA
168,usgs,Trimethylnaphthalene,NA
168,usgs,Trinexapac-Ethyl,NA
168,usgs,Trinitrotoluene,NA
168,usgs,Triphenylene,NA
168,usgs,Triphenyl phosphate,NA
168,usgs,Tripropyltin chloride,NA
168,usgs,"Tris(1,3-dichloro-2-propyl)phosphate",NA
168,usgs,Tris(1-chloro-2-propyl) phosphate,NA
168,usgs,Tris(2-butoxyethyl) phosphate,NA
168,usgs,Tris(2-chloroethyl) phosphate,NA
168,usgs,Triticonazole,NA
168,usgs,Tritium,NA
168,usgs,Tritriacontane,NA
168,usgs,t-Stat,NA
168,usgs,Tungsten,NA
168,usgs,Turbidity Field,NA
168,usgs,Tylosin,NA
168,usgs,Undecane,NA
168,usgs,Unknown Arsenic Species,NA
168,usgs,Uranium,NA
168,usgs,Uranium-234,NA
168,usgs,Uranium-234/235/238,NA
168,usgs,Uranium-235,NA
168,usgs,Uranium-236,NA
168,usgs,Uranium-238,NA
168,usgs,Urea,NA
168,usgs,Valacyclovir,NA
168,usgs,Valsartan,NA
168,usgs,Vanadium,NA
168,usgs,Vanillin,NA
168,usgs,Venlafaxine,NA
168,usgs,Verapamil,NA
168,usgs,Vernolate,NA
168,usgs,Vinclozolin,NA
168,usgs,Vinyl acetate,NA
168,usgs,Vinyl bromide,NA
168,usgs,Vinyl chloride,NA
168,usgs,Virginiamycin,NA
168,usgs,Virginiamycin M1,NA
168,usgs,Visibility,NA
168,usgs,Warfarin,NA
168,usgs,Xenon,NA
168,usgs,Xenon-124,NA
168,usgs,Xenon-128,NA
168,usgs,Xenon-129,NA
168,usgs,Xenon-130,NA
168,usgs,Xenon-131,NA
168,usgs,Xenon-132,NA
168,usgs,Xenon-134,NA
168,usgs,Xenon-136,NA
168,usgs,Xylene,NA
168,usgs,Ytterbium,NA
168,usgs,Ytterbium-169,NA
168,usgs,Yttrium,NA
168,usgs,Zinc,NA
168,usgs,Zinc-65,NA
168,usgs,Ziram,NA
168,usgs,Zirconium,NA
168,usgs,Zirconium-95,NA
168,usgs,Zolpidem,NA
168,usgs,Zolpidem phenyl-4-carboxylic acid,NA
168,usgs,Zoxamide,NA
176,ca_surf_water,"1,1-dichloro-2,2-bis (p-chlorophenyl) ethane",NA
176,ca_surf_water,"1,3-dichloropropene (1,3-D)",NA
176,ca_surf_water,"1,4-dichlorobenzene (p-DCB0",NA
176,ca_surf_water,"2,4,5-t",NA
176,ca_surf_water,"2,4-d",NA
176,ca_surf_water,"2,4-D",NA
176,ca_surf_water,"2,4-DB",NA
176,ca_surf_water,"2,4-D methyl ester",NA
176,ca_surf_water,"2,4-xylenol",NA
176,ca_surf_water,"2,6-diethylaniline",NA
176,ca_surf_water,"2-chloro-N-(2,6-diethylphenyl) acetamide",NA
176,ca_surf_water,2-ethyl-6-methylanilin,NA
176,ca_surf_water,"3,4-dichloro aniline",NA
176,ca_surf_water,"3,5-dicloro aniline",NA
176,ca_surf_water,3-hydroxycarbofuran,NA
176,ca_surf_water,"4(2,4-DB), dimethylamine salt",NA
176,ca_surf_water,4-cloc,NA
176,ca_surf_water,acephate,NA
176,ca_surf_water,acet,NA
176,ca_surf_water,ACET,NA
176,ca_surf_water,acetamiprid,NA
176,ca_surf_water,acetochlor,NA
176,ca_surf_water,acibenzolar-s-methyl,NA
176,ca_surf_water,"acifluorfen, sodium salt",NA
176,ca_surf_water,acrolein,NA
176,ca_surf_water,alachlor,NA
176,ca_surf_water,alachlor ESA (ethane sulfonic acid),NA
176,ca_surf_water,alachlor OXA (oxanilic acid),NA
176,ca_surf_water,aldicarb,NA
176,ca_surf_water,aldicarb sulfone,NA
176,ca_surf_water,aldicarb sulfoxide,NA
176,ca_surf_water,aldrin,NA
176,ca_surf_water,allethrin,NA
176,ca_surf_water,alpha BHC,NA
176,ca_surf_water,ametryne,NA
176,ca_surf_water,aminocarb,NA
176,ca_surf_water,aminomethylphosphonic acid,NA
176,ca_surf_water,aminopyralid,NA
176,ca_surf_water,anilazine,NA
176,ca_surf_water,aroclor,NA
176,ca_surf_water,aspon,NA
176,ca_surf_water,atraton,NA
176,ca_surf_water,atrazine,NA
176,ca_surf_water,azinphos-ethyl,NA
176,ca_surf_water,azinphos-methyl,NA
176,ca_surf_water,azinphos-methyl-oa,NA
176,ca_surf_water,azoxystrobin,NA
176,ca_surf_water,barban,NA
176,ca_surf_water,bendiocarb,NA
176,ca_surf_water,benefin,NA
176,ca_surf_water,benomyl,NA
176,ca_surf_water,bensulfuron methyl,NA
176,ca_surf_water,bensulide,NA
176,ca_surf_water,bentazon,NA
176,ca_surf_water,"bentazon, sodium salt",NA
176,ca_surf_water,beta-cyfluthrin,NA
176,ca_surf_water,bhc (other than gamma isomer),NA
176,ca_surf_water,bifenox,NA
176,ca_surf_water,bifenthrin,NA
176,ca_surf_water,bispyribac sodium,NA
176,ca_surf_water,bromacil,NA
176,ca_surf_water,bromoxynil,NA
176,ca_surf_water,bromoxynil octanoate,NA
176,ca_surf_water,butachlor,NA
176,ca_surf_water,butylate,NA
176,ca_surf_water,camphor,NA
176,ca_surf_water,captafol,NA
176,ca_surf_water,captan,NA
176,ca_surf_water,carbaryl,NA
176,ca_surf_water,carbendazim (methyl 2-benzimidazolecarbamate),NA
176,ca_surf_water,carbofuran,NA
176,ca_surf_water,carbophenothion,NA
176,ca_surf_water,carfentrazone,NA
176,ca_surf_water,cdec,NA
176,ca_surf_water,CEAT (6-amino-2-chloro-4(ethylamino)-s-triazine),NA
176,ca_surf_water,chloramben,NA
176,ca_surf_water,chlorantraniliprole,NA
176,ca_surf_water,chlordane,NA
176,ca_surf_water,"chlordane, other",NA
176,ca_surf_water,chlorfenapyr,NA
176,ca_surf_water,chlorfenvinphos,NA
176,ca_surf_water,chlorobenzilate,NA
176,ca_surf_water,chlorothalonil,NA
176,ca_surf_water,chloroxuron,NA
176,ca_surf_water,chlorpropham,NA
176,ca_surf_water,chlorpyrifos,NA
176,ca_surf_water,chlorpyrifos-methyl,NA
176,ca_surf_water,chlorpyrifos OA,NA
176,ca_surf_water,chlorsulfuron,NA
176,ca_surf_water,chlorthal-dimethyl,NA
176,ca_surf_water,CIAT (2-chloro-4-isopropylamine-6-amino-s-triazine),NA
176,ca_surf_water,ciodrin,NA
176,ca_surf_water,clomazone,NA
176,ca_surf_water,clopyralid,NA
176,ca_surf_water,clothianidin,NA
176,ca_surf_water,coumaphos,NA
176,ca_surf_water,cyanazine,NA
176,ca_surf_water,cyantraniliprole,NA
176,ca_surf_water,cyazofamid,NA
176,ca_surf_water,cycloate,NA
176,ca_surf_water,cyfluthrin,NA
176,ca_surf_water,cyhalofop butyl,NA
176,ca_surf_water,cymoxanil,NA
176,ca_surf_water,cypermethrin,NA
176,ca_surf_water,cyprodinil,NA
176,ca_surf_water,dact,NA
176,ca_surf_water,DACT,NA
176,ca_surf_water,dacthal monoacid,NA
176,ca_surf_water,dalapon,NA
176,ca_surf_water,dcpa acid metabolites,NA
176,ca_surf_water,ddd,NA
176,ca_surf_water,dde,NA
176,ca_surf_water,ddt,NA
176,ca_surf_water,ddvp,NA
176,ca_surf_water,DDVP,NA
176,ca_surf_water,dea,NA
176,ca_surf_water,DEA,NA
176,ca_surf_water,deet,NA
176,ca_surf_water,deltamethrin,NA
176,ca_surf_water,demeton,NA
176,ca_surf_water,demeton-s-methyl,NA
176,ca_surf_water,desthio-prothioconazole,NA
176,ca_surf_water,desulfinyl fipronil,NA
176,ca_surf_water,desulfinyl fipronil amide,NA
176,ca_surf_water,diazinon,NA
176,ca_surf_water,diazoxon,NA
176,ca_surf_water,dicamba,NA
176,ca_surf_water,dichlobenil,NA
176,ca_surf_water,dichlofenthion,NA
176,ca_surf_water,dichlone,NA
176,ca_surf_water,dichloran,NA
176,ca_surf_water,dichlorprop,NA
176,ca_surf_water,dicofol,NA
176,ca_surf_water,dicrotophos,NA
176,ca_surf_water,dieldrin,NA
176,ca_surf_water,difenoconazole,NA
176,ca_surf_water,diflubenzuron,NA
176,ca_surf_water,dimethoate,NA
176,ca_surf_water,dimethomorph,NA
176,ca_surf_water,dinitro cresol,NA
176,ca_surf_water,dinoseb,NA
176,ca_surf_water,dinotefuran,NA
176,ca_surf_water,dioxathion,NA
176,ca_surf_water,diphenamid,NA
176,ca_surf_water,diphenylamine,NA
176,ca_surf_water,dipropetryn,NA
176,ca_surf_water,diquat dibromide,NA
176,ca_surf_water,disulfoton,NA
176,ca_surf_water,disulfoton sulfone,NA
176,ca_surf_water,dithiopyr,NA
176,ca_surf_water,diuron,NA
176,ca_surf_water,dmpa,NA
176,ca_surf_water,"dnoc, sodium salt",NA
176,ca_surf_water,endosulfan,NA
176,ca_surf_water,endosulfan ii,NA
176,ca_surf_water,endosulfan II,NA
176,ca_surf_water,endosulfan sulfate,NA
176,ca_surf_water,endrin,NA
176,ca_surf_water,endrin aldehyde,NA
176,ca_surf_water,endrin ketone,NA
176,ca_surf_water,epn,NA
176,ca_surf_water,eptc,NA
176,ca_surf_water,esfenvalerate,NA
176,ca_surf_water,ethaboxam,NA
176,ca_surf_water,ethalfluralin,NA
176,ca_surf_water,ethion,NA
176,ca_surf_water,ethion monoxon,NA
176,ca_surf_water,ethoprop,NA
176,ca_surf_water,ethylan,NA
176,ca_surf_water,ethyl parathion,NA
176,ca_surf_water,ethyl parathion OA (paraoxon),NA
176,ca_surf_water,famoxadone,NA
176,ca_surf_water,famphur,NA
176,ca_surf_water,fenamidone,NA
176,ca_surf_water,fenamiphos,NA
176,ca_surf_water,fenamiphos sulfone,NA
176,ca_surf_water,fenamiphos sulfoxide,NA
176,ca_surf_water,fenarimol,NA
176,ca_surf_water,fenbuconazole,NA
176,ca_surf_water,fenhexamid,NA
176,ca_surf_water,fenitrothion,NA
176,ca_surf_water,fenoxycarb,NA
176,ca_surf_water,fenpropathrin,NA
176,ca_surf_water,fenpyroximate,NA
176,ca_surf_water,fensulfothion,NA
