name,reported_media,harmonized_media
usgs_tissue,Mytilus galloprovincialis,wildlife (aquatic invertebrate)
usgs_tissue,Orconectes,wildlife (aquatic invertebrate)
usgs_tissue,Orconectes causeyi,wildlife (aquatic invertebrate)
usgs_tissue,Orconectes virilis,wildlife (aquatic invertebrate)
usgs_tissue,Pacifastacus leniusculus,wildlife (aquatic invertebrate)
usgs_tissue,Palaemonetes,wildlife (aquatic invertebrate)
usgs_tissue,Palaemonetes paludosus,wildlife (aquatic invertebrate)
usgs_tissue,Palaemonidae,wildlife (aquatic invertebrate)
usgs_tissue,Polychaeta,wildlife (aquatic invertebrate)
usgs_tissue,Polyodon spathula,wildlife (aquatic invertebrate)
usgs_tissue,Procambarus,wildlife (aquatic invertebrate)
usgs_tissue,Procambarus clarkii,wildlife (aquatic invertebrate)
usgs_tissue,Procambarus spiculifer,wildlife (aquatic invertebrate)
usgs_tissue,Protothaca staminea,wildlife (aquatic invertebrate)
usgs_tissue,Rangia cuneata,wildlife (aquatic invertebrate)
usgs_tissue,Rhithropanopeus harrisii,wildlife (aquatic invertebrate)
usgs_tissue,Saxidomus giganteus***retired***use Saxidomus gigantea,wildlife (aquatic invertebrate)
usgs_tissue,Unionidae,wildlife (aquatic invertebrate)
ices_biota,Buccinum undatum,wildlife (aquatic invertebrate)
ices_biota,Cerastoderma edule,wildlife (aquatic invertebrate)
ices_biota,Crangon crangon,wildlife (aquatic invertebrate)
ices_biota,Crassostrea gigas,wildlife (aquatic invertebrate)
ices_biota,Dreissena polymorpha,wildlife (aquatic invertebrate)
ices_biota,Ensis siliqua,wildlife (aquatic invertebrate)
ices_biota,Haliotis tuberculata,wildlife (aquatic invertebrate)
ices_biota,Littorina littorea,wildlife (aquatic invertebrate)
ices_biota,Loligo vulgaris,wildlife (aquatic invertebrate)
ices_biota,Macoma balthica,wildlife (aquatic invertebrate)
ices_biota,Macoma baltica,wildlife (aquatic invertebrate)
ices_biota,Mya arenaria,wildlife (aquatic invertebrate)
ices_biota,Mya truncata,wildlife (aquatic invertebrate)
ices_biota,Mysidacea,wildlife (aquatic invertebrate)
ices_biota,Mytilus edulis,wildlife (aquatic invertebrate)
ices_biota,Mytilus galloprovincialis,wildlife (aquatic invertebrate)
ices_biota,Nassarius nitidus,wildlife (aquatic invertebrate)
ices_biota,Nassarius reticulatus,wildlife (aquatic invertebrate)
ices_biota,Nephrops norvegicus,wildlife (aquatic invertebrate)
ices_biota,Neptunea antiqua,wildlife (aquatic invertebrate)
ices_biota,Nucella,wildlife (aquatic invertebrate)
ices_biota,Nucella lapillus,wildlife (aquatic invertebrate)
ices_biota,Ocenebra erinaceus,wildlife (aquatic invertebrate)
ices_biota,Ostrea edulis,wildlife (aquatic invertebrate)
ices_biota,Palaemon serratus,wildlife (aquatic invertebrate)
ices_biota,Pandalus borealis,wildlife (aquatic invertebrate)
ices_biota,Pecten maximus,wildlife (aquatic invertebrate)
ices_biota,Peringia ulvae,wildlife (aquatic invertebrate)
ices_biota,Saduria entomon,wildlife (aquatic invertebrate)
ices_biota,Venerupis philippinarum,wildlife (aquatic invertebrate)
ip_chem_biota,Mytilus edulis,wildlife (aquatic invertebrate)
ip_chem_biota,Mytilus galloprovincialis,wildlife (aquatic invertebrate)
ip_chem_biota,Saduria entomon,wildlife (aquatic invertebrate)
ip_chem_biota,Macoma balthica,wildlife (aquatic invertebrate)
ip_chem_biota,Crassostrea angulata,wildlife (aquatic invertebrate)
ip_chem_biota,Dreissena polymorpha,wildlife (aquatic invertebrate)
ip_chem_biota,Mytilus,wildlife (aquatic invertebrate)
ip_chem_biota,Lymnaea palustris,wildlife (aquatic invertebrate)
ip_chem_biota,Crassostrea gigas,wildlife (aquatic invertebrate)
ip_chem_biota,Cerastoderma edule,wildlife (aquatic invertebrate)
ip_chem_biota,Venerupis philippinarum,wildlife (aquatic invertebrate)
ip_chem_biota,Donax trunculus,wildlife (aquatic invertebrate)
ip_chem_biota,Ostrea edulis,wildlife (aquatic invertebrate)
ip_chem_biota,Holothuria tubulosa,wildlife (aquatic invertebrate)
ip_chem_biota,Mitylus galloprovincialis,wildlife (aquatic invertebrate)
ip_chem_biota,Nephrops norvegicus,wildlife (aquatic invertebrate)
ip_chem_biota,Mya arenaria,wildlife (aquatic invertebrate)
ip_chem_biota,Nassarius reticulatus,wildlife (aquatic invertebrate)
ip_chem_biota,Nucella lapillus,wildlife (aquatic invertebrate)
ip_chem_biota,Palaemon serratus,wildlife (aquatic invertebrate)
ip_chem_biota,Littorina littorea,wildlife (aquatic invertebrate)
ip_chem_biota,Crangon crangon,wildlife (aquatic invertebrate)
ip_chem_biota,Pecten maximus,wildlife (aquatic invertebrate)
ip_chem_biota,Pandalus borealis,wildlife (aquatic invertebrate)
ip_chem_biota,Mysidacea,wildlife (aquatic invertebrate)
ip_chem_biota,Ensis siliqua,wildlife (aquatic invertebrate)
ip_chem_biota,Mya truncata,wildlife (aquatic invertebrate)
ip_chem_biota,Macoma baltica,wildlife (aquatic invertebrate)
ip_chem_biota,Haliotis tuberculata,wildlife (aquatic invertebrate)
ctd,oyster,wildlife (aquatic invertebrate)
ctd,scallop,wildlife (aquatic invertebrate)
ctd,squid,wildlife (aquatic invertebrate)
chem_theatre,Marine mammals,wildlife (aquatic vertebrates/mammals)
chem_theatre,Terrestrial mammals,wildlife (aquatic vertebrates/mammals)
usgs_tissue,Apalone spinifera,wildlife (aquatic vertebrates/mammals)
usgs_tissue,Chelydra serpentina,wildlife (aquatic vertebrates/mammals)
usgs_tissue,Trachemys scripta elegans,wildlife (aquatic vertebrates/mammals)
ices_biota,Balaenoptera acutorostrata,wildlife (aquatic vertebrates/mammals)
ices_biota,Delphinapterus leucas,wildlife (aquatic vertebrates/mammals)
ices_biota,Delphinus delphis,wildlife (aquatic vertebrates/mammals)
ices_biota,Globicephala melas,wildlife (aquatic vertebrates/mammals)
ices_biota,Halichoerus grypus,wildlife (aquatic vertebrates/mammals)
ices_biota,Monodon monoceros,wildlife (aquatic vertebrates/mammals)
ices_biota,Phoca groenlandica,wildlife (aquatic vertebrates/mammals)
ices_biota,Phoca hispida,wildlife (aquatic vertebrates/mammals)
ices_biota,Phoca vitulina,wildlife (aquatic vertebrates/mammals)
ices_biota,Phocoena phocoena,wildlife (aquatic vertebrates/mammals)
ip_chem_biota,Monodon monoceros,wildlife (aquatic vertebrates/mammals)
ip_chem_biota,Balaenoptera acutorostrata,wildlife (aquatic vertebrates/mammals)
ip_chem_biota,Phoca vitulina,wildlife (aquatic vertebrates/mammals)
ip_chem_biota,Phocoena phocoena,wildlife (aquatic vertebrates/mammals)
ip_chem_biota,Halichoerus grypus,wildlife (aquatic vertebrates/mammals)
ip_chem_biota,Globicephala melas,wildlife (aquatic vertebrates/mammals)
ip_chem_biota,Phoca hispida,wildlife (aquatic vertebrates/mammals)
ip_chem_biota,Delphinus delphis,wildlife (aquatic vertebrates/mammals)
ip_chem_biota,Delphinapterus leucas,wildlife (aquatic vertebrates/mammals)
ctd,"meat, walrus, fermented",wildlife (aquatic vertebrates/mammals)
ctd,"meat, walrus, fresh",wildlife (aquatic vertebrates/mammals)
chem_theatre,Birds,wildlife (birds)
usgs_tissue,Anas clypeata,wildlife (birds)
usgs_tissue,Anas cyanoptera,wildlife (birds)
ices_biota,Cepphus grylle,wildlife (birds)
ices_biota,Fulmarus glacialis,wildlife (birds)
ices_biota,Haematopus ostralegus,wildlife (birds)
ices_biota,Larus,wildlife (birds)
ices_biota,Larus argentatus,wildlife (birds)
ices_biota,Larus glaucoides,wildlife (birds)
ices_biota,Larus hyperboreus,wildlife (birds)
ices_biota,Rissa tridactyla,wildlife (birds)
ices_biota,Somateria mollissima,wildlife (birds)
ices_biota,Sterna hirundo,wildlife (birds)
ices_biota,Uria aalge,wildlife (birds)
ices_biota,Uria lomvia,wildlife (birds)
epa_nrp,Animal-Turkey,wildlife (Birds)
ip_chem_biota,Cepphus grylle,wildlife (birds)
ip_chem_biota,Larus hyperboreus,wildlife (birds)
ip_chem_biota,Uria aalge,wildlife (birds)
ip_chem_biota,Haematopus ostralegus,wildlife (birds)
ip_chem_biota,Fulmarus glacialis,wildlife (birds)
ip_chem_biota,Rissa tridactyla,wildlife (birds)
ip_chem_biota,Somateria mollissima,wildlife (birds)
ip_chem_biota,Sterna hirundo,wildlife (birds)
ip_chem_biota,Uria lomvia,wildlife (birds)
ip_chem_biota,Larus glaucoides,wildlife (birds)
ip_chem_biota,Larus,wildlife (birds)
chem_theatre,Fish,wildlife (fish)
usgs_tissue,Aaptosyax,wildlife (fish)
usgs_tissue,Abalistes,wildlife (fish)
usgs_tissue,Abudefduf saxatilis,wildlife (fish)
usgs_tissue,Achirus lineatus,wildlife (fish)
usgs_tissue,Acipenser transmontanus,wildlife (fish)
usgs_tissue,Actinopterygii,wildlife (fish)
usgs_tissue,Agosia chrysogaster,wildlife (fish)
usgs_tissue,Alosa sapidissima,wildlife (fish)
usgs_tissue,Ambloplites constellatus,wildlife (fish)
usgs_tissue,Ambloplites rupestris,wildlife (fish)
usgs_tissue,Ameiurus,wildlife (fish)
usgs_tissue,Ameiurus brunneus,wildlife (fish)
usgs_tissue,Ameiurus catus,wildlife (fish)
usgs_tissue,Ameiurus melas,wildlife (fish)
usgs_tissue,Ameiurus natalis,wildlife (fish)
usgs_tissue,Ameiurus nebulosus,wildlife (fish)
usgs_tissue,Ameiurus platycephalus,wildlife (fish)
usgs_tissue,Amia calva,wildlife (fish)
usgs_tissue,Amphistichus argenteus,wildlife (fish)
usgs_tissue,Ancistrus,wildlife (fish)
usgs_tissue,Anguilla rostrata,wildlife (fish)
usgs_tissue,Aphredoderus sayanus,wildlife (fish)
usgs_tissue,Aplodinotus grunniens,wildlife (fish)
usgs_tissue,Archoplites interruptus,wildlife (fish)
usgs_tissue,Ariidae,wildlife (fish)
usgs_tissue,Ariopsis felis,wildlife (fish)
usgs_tissue,Atherinops affinis,wildlife (fish)
usgs_tissue,Atherinopsis californiensis,wildlife (fish)
usgs_tissue,Bagre marinus,wildlife (fish)
usgs_tissue,Bairdiella chrysoura,wildlife (fish)
usgs_tissue,Brevoortia tyrannus,wildlife (fish)
usgs_tissue,Campostoma anomalum,wildlife (fish)
usgs_tissue,Campostoma oligolepis,wildlife (fish)
usgs_tissue,Carassius auratus,wildlife (fish)
usgs_tissue,Carpiodes,wildlife (fish)
usgs_tissue,Carpiodes carpio,wildlife (fish)
usgs_tissue,Carpiodes cyprinus,wildlife (fish)
usgs_tissue,Carpiodes velifer,wildlife (fish)
usgs_tissue,Catostomidae,wildlife (fish)
usgs_tissue,Catostomus,wildlife (fish)
usgs_tissue,Catostomus ardens,wildlife (fish)
usgs_tissue,Catostomus catostomus,wildlife (fish)
usgs_tissue,Catostomus clarkii,wildlife (fish)
usgs_tissue,Catostomus columbianus,wildlife (fish)
usgs_tissue,Catostomus commersoni,wildlife (fish)
usgs_tissue,Catostomus commersoni***retired***use Catostomus commersonii,wildlife (fish)
usgs_tissue,Catostomus commersonii,wildlife (fish)
usgs_tissue,Catostomus discobolus,wildlife (fish)
usgs_tissue,Catostomus latipinnis,wildlife (fish)
usgs_tissue,Catostomus macrocheilus,wildlife (fish)
usgs_tissue,Catostomus occidentalis,wildlife (fish)
usgs_tissue,Catostomus platyrhynchus,wildlife (fish)
usgs_tissue,Catostomus tahoensis,wildlife (fish)
usgs_tissue,Caulolatilus princeps,wildlife (fish)
usgs_tissue,Centrarchidae,wildlife (fish)
usgs_tissue,Centropristis philadelphica,wildlife (fish)
usgs_tissue,Chaenobryttus gulosus,wildlife (fish)
usgs_tissue,Chaetodipterus faber,wildlife (fish)
usgs_tissue,Cheilotrema saturnum,wildlife (fish)
usgs_tissue,Chilomycterus schoepfii,wildlife (fish)
usgs_tissue,Chloroscombrus chrysurus,wildlife (fish)
usgs_tissue,Citharichthys,wildlife (fish)
usgs_tissue,Citharichthys sordidus,wildlife (fish)
usgs_tissue,Citharichthys stigmaeus,wildlife (fish)
usgs_tissue,Clevelandia ios,wildlife (fish)
usgs_tissue,Clupea harengus,wildlife (fish)
usgs_tissue,Coregonus clupeaformis,wildlife (fish)
usgs_tissue,Coregonus schinzii,wildlife (fish)
usgs_tissue,Cottidae,wildlife (fish)
usgs_tissue,Cottoidei,wildlife (fish)
usgs_tissue,Cottus,wildlife (fish)
usgs_tissue,Cottus asper,wildlife (fish)
usgs_tissue,Cottus bairdii,wildlife (fish)
usgs_tissue,Cottus beldingii,wildlife (fish)
usgs_tissue,Cottus cognatus,wildlife (fish)
usgs_tissue,Cottus leiopomus,wildlife (fish)
usgs_tissue,Cottus perplexus,wildlife (fish)
usgs_tissue,Ctenopharyngodon idella,wildlife (fish)
usgs_tissue,Cycleptus,wildlife (fish)
usgs_tissue,Cymatogaster aggregata,wildlife (fish)
usgs_tissue,Cynoscion arenarius,wildlife (fish)
usgs_tissue,Cynoscion nebulosus,wildlife (fish)
usgs_tissue,Cynoscion nothus,wildlife (fish)
usgs_tissue,Cynoscion regalis,wildlife (fish)
usgs_tissue,Cyprinella leedsi,wildlife (fish)
usgs_tissue,Cyprinella lutrensis,wildlife (fish)
usgs_tissue,Cyprinella spiloptera,wildlife (fish)
usgs_tissue,Cyprinidae,wildlife (fish)
usgs_tissue,Cyprinus carpio,wildlife (fish)
usgs_tissue,Cyprinus carpio communis,wildlife (fish)
usgs_tissue,Dorosoma cepedianum,wildlife (fish)
usgs_tissue,Dorosoma petenense,wildlife (fish)
usgs_tissue,Eleotris sandwicensis,wildlife (fish)
usgs_tissue,Embiotoca jacksoni,wildlife (fish)
usgs_tissue,Embiotoca lateralis,wildlife (fish)
usgs_tissue,Emmelichthys nitidus,wildlife (fish)
usgs_tissue,Engraulidae,wildlife (fish)
usgs_tissue,Engraulis mordax,wildlife (fish)
usgs_tissue,Erimyzon oblongus,wildlife (fish)
usgs_tissue,Erimyzon sucetta,wildlife (fish)
usgs_tissue,Esox americanus americanus,wildlife (fish)
usgs_tissue,Esox lucius,wildlife (fish)
usgs_tissue,Esox masquinongy,wildlife (fish)
usgs_tissue,Esox niger,wildlife (fish)
usgs_tissue,Etheostoma nigrum,wildlife (fish)
usgs_tissue,Etheostoma olmstedi,wildlife (fish)
usgs_tissue,Etropus crossotus,wildlife (fish)
usgs_tissue,Eucinostomus argenteus,wildlife (fish)
usgs_tissue,Eucinostomus gula,wildlife (fish)
usgs_tissue,Eucinostomus harengulus,wildlife (fish)
usgs_tissue,Exoglossum maxillingua,wildlife (fish)
usgs_tissue,Floridichthys carpio,wildlife (fish)
usgs_tissue,Fundulus parvipinnis,wildlife (fish)
usgs_tissue,Fundulus seminolis,wildlife (fish)
usgs_tissue,Gadus chalcogrammus,wildlife (fish)
usgs_tissue,Gambusia affinis,wildlife (fish)
usgs_tissue,Gambusia holbrooki,wildlife (fish)
usgs_tissue,Gasterosteus aculeatus,wildlife (fish)
usgs_tissue,Genyonemus lineatus,wildlife (fish)
usgs_tissue,Gila coerulea,wildlife (fish)
usgs_tissue,Girella nigricans,wildlife (fish)
usgs_tissue,Glyptocephalus zachirus,wildlife (fish)
usgs_tissue,Haemulon plumierii,wildlife (fish)
usgs_tissue,Hemichromis,wildlife (fish)
usgs_tissue,Hesperoleucus symmetricus,wildlife (fish)
usgs_tissue,Heterodontidae,wildlife (fish)
usgs_tissue,Hexagrammos decagrammus,wildlife (fish)
usgs_tissue,Hexagrammos octogrammus,wildlife (fish)
usgs_tissue,Hiodon alosoides,wildlife (fish)
usgs_tissue,Hippoglossoides elassodon,wildlife (fish)
usgs_tissue,Hypentelium nigricans,wildlife (fish)
usgs_tissue,Hyperprosopon argenteum,wildlife (fish)
usgs_tissue,Hypophthalmichthys,wildlife (fish)
usgs_tissue,Hypophthalmichthys molitrix,wildlife (fish)
usgs_tissue,Hypostomus plecostomus,wildlife (fish)
usgs_tissue,Hypsurus caryi,wildlife (fish)
usgs_tissue,Hysterocarpus traskii,wildlife (fish)
usgs_tissue,Ictalurus,wildlife (fish)
usgs_tissue,Ictalurus catus,wildlife (fish)
usgs_tissue,Ictalurus furcatus,wildlife (fish)
usgs_tissue,Ictalurus melas***retired***use Ameiurus melas,wildlife (fish)
usgs_tissue,Ictalurus punctatus,wildlife (fish)
usgs_tissue,Ictiobus,wildlife (fish)
usgs_tissue,Ictiobus bubalus,wildlife (fish)
usgs_tissue,Ictiobus cyprinellus,wildlife (fish)
usgs_tissue,Ictiobus niger,wildlife (fish)
usgs_tissue,Isopsetta isolepis,wildlife (fish)
usgs_tissue,Lachnolaimus maximus,wildlife (fish)
usgs_tissue,Lagodon rhomboides,wildlife (fish)
usgs_tissue,Lampetra,wildlife (fish)
usgs_tissue,Lavinia exilicauda,wildlife (fish)
usgs_tissue,Leiostomus xanthurus,wildlife (fish)
usgs_tissue,Lepidopsetta bilineata,wildlife (fish)
usgs_tissue,Lepisosteus,wildlife (fish)
usgs_tissue,Lepisosteus oculatus,wildlife (fish)
usgs_tissue,Lepisosteus osseus,wildlife (fish)
usgs_tissue,Lepisosteus spatula***retired***use Atractosteus spatula,wildlife (fish)
usgs_tissue,Lepomis,wildlife (fish)
usgs_tissue,Lepomis auritus,wildlife (fish)
usgs_tissue,Lepomis cyanellus,wildlife (fish)
usgs_tissue,Lepomis gibbosus,wildlife (fish)
usgs_tissue,Lepomis gulosus,wildlife (fish)
usgs_tissue,Lepomis macrochirus,wildlife (fish)
usgs_tissue,Lepomis megalotis,wildlife (fish)
usgs_tissue,Lepomis microlophus,wildlife (fish)
usgs_tissue,Lepomis miniatus,wildlife (fish)
usgs_tissue,Lepomis punctatus,wildlife (fish)
usgs_tissue,Leptocottus armatus,wildlife (fish)
usgs_tissue,Limanda aspera,wildlife (fish)
usgs_tissue,Lobotes surinamensis,wildlife (fish)
usgs_tissue,Lota lota,wildlife (fish)
usgs_tissue,Lutjanus griseus,wildlife (fish)
usgs_tissue,Lutjanus kasmira,wildlife (fish)
usgs_tissue,Lutjanus synagris,wildlife (fish)
usgs_tissue,Luxilus chrysocephalus,wildlife (fish)
usgs_tissue,Luxilus cornutus,wildlife (fish)
usgs_tissue,Lyopsetta exilis,wildlife (fish)
usgs_tissue,Macrhybopsis storeriana,wildlife (fish)
usgs_tissue,Menidia beryllina,wildlife (fish)
usgs_tissue,Menidia menidia,wildlife (fish)
usgs_tissue,Menticirrhus americanus,wildlife (fish)
usgs_tissue,Microgadus proximus,wildlife (fish)
usgs_tissue,Microgadus tomcod,wildlife (fish)
usgs_tissue,Micropogonias undulatus,wildlife (fish)
usgs_tissue,Micropterus,wildlife (fish)
usgs_tissue,Micropterus cataractae,wildlife (fish)
usgs_tissue,Micropterus coosae,wildlife (fish)
usgs_tissue,Micropterus dolomieu,wildlife (fish)
usgs_tissue,Micropterus dolomieui,wildlife (fish)
usgs_tissue,Micropterus dolomieui***retired***use Micropterus dolomieu,wildlife (fish)
usgs_tissue,Micropterus notius,wildlife (fish)
usgs_tissue,Micropterus punctulatus,wildlife (fish)
usgs_tissue,Micropterus salmoides,wildlife (fish)
usgs_tissue,Microstomus pacificus,wildlife (fish)
usgs_tissue,Minytrema melanops,wildlife (fish)
usgs_tissue,Morone,wildlife (fish)
usgs_tissue,Morone americana,wildlife (fish)
usgs_tissue,Morone chrysops,wildlife (fish)
usgs_tissue,Morone mississippiensis,wildlife (fish)
usgs_tissue,Morone saxatilis,wildlife (fish)
usgs_tissue,Moxostoma,wildlife (fish)
usgs_tissue,Moxostoma anisurum,wildlife (fish)
usgs_tissue,Moxostoma breviceps,wildlife (fish)
usgs_tissue,Moxostoma carinatum,wildlife (fish)
usgs_tissue,Moxostoma congestum,wildlife (fish)
usgs_tissue,Moxostoma duquesnei,wildlife (fish)
usgs_tissue,Moxostoma duquesnii,wildlife (fish)
usgs_tissue,Moxostoma erythrurum,wildlife (fish)
usgs_tissue,Moxostoma macrolepidotum,wildlife (fish)
usgs_tissue,Moxostoma poecilurum,wildlife (fish)
usgs_tissue,Moxostoma valenciennesi,wildlife (fish)
usgs_tissue,Mugil cephalus,wildlife (fish)
usgs_tissue,Mugil curema,wildlife (fish)
usgs_tissue,Mustelus californicus,wildlife (fish)
usgs_tissue,Mustelus henlei,wildlife (fish)
usgs_tissue,Myliobatis californica,wildlife (fish)
usgs_tissue,Mylocheilus caurinus,wildlife (fish)
usgs_tissue,Mylopharodon conocephalus,wildlife (fish)
usgs_tissue,Myripristis berndti,wildlife (fish)
usgs_tissue,Nocomis biguttatus,wildlife (fish)
usgs_tissue,Nocomis leptocephalus,wildlife (fish)
usgs_tissue,Notemigonus crysoleucas,wildlife (fish)
usgs_tissue,Notropis atherinoides,wildlife (fish)
usgs_tissue,Notropis blennius,wildlife (fish)
usgs_tissue,Notropis heterolepis,wildlife (fish)
usgs_tissue,Notropis hudsonius,wildlife (fish)
usgs_tissue,Notropis lutipinnis,wildlife (fish)
usgs_tissue,Notropis petersoni,wildlife (fish)
usgs_tissue,Noturus insignis,wildlife (fish)
usgs_tissue,Noturus leptacanthus,wildlife (fish)
usgs_tissue,Oncorhynchus apache,wildlife (fish)
usgs_tissue,Oncorhynchus clarki,wildlife (fish)
usgs_tissue,Oncorhynchus clarkii,wildlife (fish)
usgs_tissue,Oncorhynchus clarkii lewisi,wildlife (fish)
usgs_tissue,Oncorhynchus mykiss,wildlife (fish)
usgs_tissue,Oncorhynchus mykiss gairdnerii,wildlife (fish)
usgs_tissue,Oncorhynchus nerka,wildlife (fish)
usgs_tissue,Oncorhynchus tshawytscha,wildlife (fish)
usgs_tissue,Ophiodon elongatus,wildlife (fish)
usgs_tissue,Opsanus beta,wildlife (fish)
usgs_tissue,Oreochromis,wildlife (fish)
usgs_tissue,Oreochromis aureus,wildlife (fish)
usgs_tissue,Orthodon microlepidotus,wildlife (fish)
usgs_tissue,Orthopristis chrysoptera,wildlife (fish)
usgs_tissue,Osmerus mordax,wildlife (fish)
usgs_tissue,Osteichthyes,wildlife (fish)
usgs_tissue,Paralabrax clathratus,wildlife (fish)
usgs_tissue,Paralabrax maculatofasciatus,wildlife (fish)
usgs_tissue,Paralabrax nebulifer,wildlife (fish)
usgs_tissue,Paralichthys albigutta,wildlife (fish)
usgs_tissue,Paralichthys californicus,wildlife (fish)
usgs_tissue,Paralichthys dentatus,wildlife (fish)
usgs_tissue,Paralichthys lethostigma,wildlife (fish)
usgs_tissue,Paraplagusia bilineata,wildlife (fish)
usgs_tissue,Parophrys vetulus,wildlife (fish)
usgs_tissue,Perca flavescens,wildlife (fish)
usgs_tissue,Percidae,wildlife (fish)
usgs_tissue,Perciformes,wildlife (fish)
usgs_tissue,Percina caprodes,wildlife (fish)
usgs_tissue,Percina maculata,wildlife (fish)
usgs_tissue,Percina nigrofasciata,wildlife (fish)
usgs_tissue,Phanerodon furcatus,wildlife (fish)
usgs_tissue,Pholis ornata,wildlife (fish)
usgs_tissue,Phoxinus eos,wildlife (fish)
usgs_tissue,Pimephales notatus,wildlife (fish)
usgs_tissue,Pimephales promelas,wildlife (fish)
usgs_tissue,Platichthys stellatus,wildlife (fish)
usgs_tissue,Pleuronectiformes,wildlife (fish)
usgs_tissue,Pleuronichthys decurrens,wildlife (fish)
usgs_tissue,Pleuronichthys guttulatus,wildlife (fish)
usgs_tissue,Pleuronichthys verticalis,wildlife (fish)
usgs_tissue,Poecilia latipinna,wildlife (fish)
usgs_tissue,Poecilia reticulata,wildlife (fish)
usgs_tissue,Poecilia sphenops,wildlife (fish)
usgs_tissue,Pogonias cromis,wildlife (fish)
usgs_tissue,Pomatomus saltatrix,wildlife (fish)
usgs_tissue,Pomoxis,wildlife (fish)
usgs_tissue,Pomoxis annularis,wildlife (fish)
usgs_tissue,Pomoxis nigromaculatus,wildlife (fish)
usgs_tissue,Prionotus scitulus,wildlife (fish)
usgs_tissue,Prosopium cylindraceum,wildlife (fish)
usgs_tissue,Prosopium spilonotus,wildlife (fish)
usgs_tissue,Prosopium williamsoni,wildlife (fish)
usgs_tissue,Psettichthys melanostictus,wildlife (fish)
usgs_tissue,Pseudopleuronectes americanus,wildlife (fish)
usgs_tissue,Ptychocheilus grandis,wildlife (fish)
usgs_tissue,Ptychocheilus oregonensis,wildlife (fish)
usgs_tissue,Pylodictis olivaris,wildlife (fish)
usgs_tissue,Reinhardtius stomias,wildlife (fish)
usgs_tissue,Rhacochilus toxotes,wildlife (fish)
usgs_tissue,Rhacochilus vacca,wildlife (fish)
usgs_tissue,Rhinichthys atratulus,wildlife (fish)
usgs_tissue,Rhinichthys cataractae,wildlife (fish)
usgs_tissue,Rhinichthys osculus,wildlife (fish)
usgs_tissue,Richardsonius balteatus,wildlife (fish)
usgs_tissue,Roncador stearnsii,wildlife (fish)
usgs_tissue,Salmo gairdnerii***retired***use Oncorhynchus mykiss gairdnerii,wildlife (fish)
usgs_tissue,Salmo salar,wildlife (fish)
usgs_tissue,Salmo trutta,wildlife (fish)
usgs_tissue,Salmonidae,wildlife (fish)
usgs_tissue,Salvelinus,wildlife (fish)
usgs_tissue,Salvelinus confluentus,wildlife (fish)
usgs_tissue,Salvelinus fontinalis,wildlife (fish)
usgs_tissue,Salvelinus namaycush,wildlife (fish)
usgs_tissue,Sander canadensis,wildlife (fish)
usgs_tissue,Sander vitreus,wildlife (fish)
usgs_tissue,Sardinops sagax,wildlife (fish)
usgs_tissue,Scaphirhynchus platorynchus,wildlife (fish)
usgs_tissue,Sciaenidae,wildlife (fish)
usgs_tissue,Sciaenops,wildlife (fish)
usgs_tissue,Sciaenops ocellatus,wildlife (fish)
usgs_tissue,Scomber japonicus,wildlife (fish)
usgs_tissue,Scorpaena plumieri,wildlife (fish)
usgs_tissue,Scorpaenichthys marmoratus,wildlife (fish)
usgs_tissue,Sebastes atrovirens,wildlife (fish)
usgs_tissue,Sebastes auriculatus,wildlife (fish)
usgs_tissue,Sebastes carnatus,wildlife (fish)
usgs_tissue,Sebastes caurinus,wildlife (fish)
usgs_tissue,Sebastes chrysomelas,wildlife (fish)
usgs_tissue,Sebastes flavidus,wildlife (fish)
usgs_tissue,Sebastes maliger,wildlife (fish)
usgs_tissue,Sebastes melanops,wildlife (fish)
usgs_tissue,Sebastes miniatus,wildlife (fish)
usgs_tissue,Sebastes mystinus,wildlife (fish)
usgs_tissue,Sebastes nebulosus,wildlife (fish)
usgs_tissue,Sebastes rosaceus,wildlife (fish)
usgs_tissue,Sebastes serranoides,wildlife (fish)
usgs_tissue,Selar crumenophthalmus,wildlife (fish)
usgs_tissue,Semotilus atromaculatus,wildlife (fish)
usgs_tissue,Semotilus corporalis,wildlife (fish)
usgs_tissue,Seriphus politus,wildlife (fish)
usgs_tissue,Serranus tigrinus,wildlife (fish)
usgs_tissue,Siluriformes,wildlife (fish)
usgs_tissue,Sparidae,wildlife (fish)
usgs_tissue,Sparisoma chrysopterum,wildlife (fish)
usgs_tissue,Sphoeroides nephelus,wildlife (fish)
usgs_tissue,Sphyraena argentea,wildlife (fish)
usgs_tissue,Squalus acanthias,wildlife (fish)
usgs_tissue,Stellifer lanceolatus,wildlife (fish)
usgs_tissue,Stenotomus chrysops,wildlife (fish)
usgs_tissue,Stephanolepis hispida,wildlife (fish)
usgs_tissue,Stizostedion vitreum,wildlife (fish)
usgs_tissue,Stizostedion vitreum***retired***use Sander vitreus,wildlife (fish)
usgs_tissue,Symphurus atricaudus,wildlife (fish)
usgs_tissue,Symphurus plagiusa,wildlife (fish)
usgs_tissue,Synodus foetens,wildlife (fish)
usgs_tissue,Tilapia,wildlife (fish)
usgs_tissue,Tilapia melanotheron,wildlife (fish)
usgs_tissue,Tilapia zillii,wildlife (fish)
usgs_tissue,Trachinotus carolinus,wildlife (fish)
usgs_tissue,Triakis semifasciata,wildlife (fish)
usgs_tissue,Trinectes maculatus,wildlife (fish)
