,substanceid,name,reported_chemical_name,reported_casrn,INNEW
11852,11852,usgs_surfacewater,phosphate,NA,NA
11853,11853,usgs_surfacewater,phosphorus,NA,NA
11854,11854,usgs_surfacewater,potassium,NA,NA
11857,11857,usgs_surfacewater,rhenium,NA,NA
11858,11858,usgs_surfacewater,rubidium,NA,NA
11859,11859,usgs_surfacewater,salinity,NA,NA
11860,11860,usgs_surfacewater,selenium,NA,NA
11861,11861,usgs_surfacewater,silica,NA,NA
11862,11862,usgs_surfacewater,silicon,NA,NA
11863,11863,usgs_surfacewater,silver,NA,NA
11865,11865,usgs_surfacewater,sodium,NA,NA
11866,11866,usgs_surfacewater,"sodium, percent total cations",NA,NA
11869,11869,usgs_surfacewater,sulfate as so4,NA,NA
11870,11870,usgs_surfacewater,sulfate,NA,NA
11874,11874,usgs_surfacewater,thallium,NA,NA
11877,11877,usgs_surfacewater,"trihalomethanes (four), total, from sdwa npdwr",NA,NA
11878,11878,usgs_surfacewater,tritium,NA,NA
11879,11879,usgs_surfacewater,tungsten,NA,NA
11881,11881,usgs_surfacewater,ytterbium,NA,NA
11882,11882,usgs_surfacewater,yttrium,NA,NA
11883,11883,usgs_surfacewater,zinc,NA,NA
11884,11884,usgs_surfacewater,surfactants -- cwa 304b,NA,NA
11885,11885,usgs_surfacewater,"1,2,3-trimethylbenzene",NA,NA
11886,11886,usgs_surfacewater,"1,3,5-trimethylbenzene",NA,NA
11887,11887,usgs_surfacewater,2-hexanone,NA,NA
11888,11888,usgs_surfacewater,acetone,NA,NA
11889,11889,usgs_surfacewater,benzene,NA,NA
11890,11890,usgs_surfacewater,"benzene, 1,3(and 1,4)-dimethyl- chemical m(and p)-xylene",NA,NA
11891,11891,usgs_surfacewater,chloroethane,NA,NA
11892,11892,usgs_surfacewater,chloromethane,NA,NA
11894,11894,usgs_surfacewater,methyl ethyl ketone,NA,NA
11898,11898,usgs_surfacewater,o-ethyltoluene,NA,NA
11899,11899,usgs_surfacewater,o-xylene,NA,NA
11900,11900,usgs_surfacewater,p-cymene,NA,NA
11901,11901,usgs_surfacewater,sulfate as s,NA,NA
11902,11902,usgs_surfacewater,tert-amyl methyl ether,NA,NA
11903,11903,usgs_surfacewater,alpha-endosulfan,NA,NA
11905,11905,usgs_surfacewater,beta-endosulfan,NA,NA
11906,11906,usgs_surfacewater,"1,1-dichloroethane",NA,NA
11907,11907,usgs_surfacewater,"1,2-dichloroethane",NA,NA
11908,11908,usgs_surfacewater,"1,2-dichloropropane",NA,NA
11909,11909,usgs_surfacewater,"1,2,3-trichlorobenzene",NA,NA
11911,11911,usgs_surfacewater,"1,2,3,5-tetramethylbenzene",NA,NA
11912,11912,usgs_surfacewater,"1,2,4-trichlorobenzene",NA,NA
11913,11913,usgs_surfacewater,"4-(ethylamino)-6-[(1-methylethyl)amino]-1,3,5-triazin-2(1h)-one",NA,NA
11914,11914,usgs_surfacewater,"1,4-benzenedicarboxylic acid, 2,3,5,6-tetrachloro-, monomethyl ester",NA,NA
11915,11915,usgs_surfacewater,2-choro-6-ethylamino-4-amino-s-triazine,NA,NA
11916,11916,usgs_surfacewater,"2,2',3,3'-tetrachlorobiphenyl",NA,NA
11917,11917,usgs_surfacewater,"2,2',3,3',4-pentachlorobiphenyl",NA,NA
11918,11918,usgs_surfacewater,"2,2',3,3',4,4'-hexachlorobiphenyl",NA,NA
11919,11919,usgs_surfacewater,"2,2',3,3',4,4',5,5'-octachlorobiphenyl",NA,NA
11920,11920,usgs_surfacewater,"2,2',3,3',4,4',5,5',6-nonachlorobiphenyl",NA,NA
11921,11921,usgs_surfacewater,"2,2',3,3',4,5',6'-heptachlorobiphenyl",NA,NA
11922,11922,usgs_surfacewater,"2,2',3,3',4,5',6,6'-octachlorobiphenyl",NA,NA
11923,11923,usgs_surfacewater,"2,2',3,3',4,5,6'-heptachlorobiphenyl",NA,NA
11924,11924,usgs_surfacewater,"2,2',3,3',5-pentachlorobiphenyl",NA,NA
11925,11925,usgs_surfacewater,"2,2',3,3',5,5',6-heptachlorobiphenyl",NA,NA
11926,11926,usgs_surfacewater,"2,2',3,3',6,6'-hexachlorobiphenyl",NA,NA
11927,11927,usgs_surfacewater,"2,2',3,4',5'-pentachlorobiphenyl",NA,NA
11929,11929,usgs_surfacewater,"2,2',3,4',5,5'-hexachlorobiphenyl",NA,NA
11930,11930,usgs_surfacewater,"2,2',3,4',6-pentachlorobiphenyl",NA,NA
11931,11931,usgs_surfacewater,"2,2',3,4,4'-pentachlorobiphenyl",NA,NA
11932,11932,usgs_surfacewater,"2,2',3,4,4',5',6-heptachlorobiphenyl",NA,NA
11933,11933,usgs_surfacewater,"2,2',3,4,4',5,5'-heptachlorobiphenyl",NA,NA
11934,11934,usgs_surfacewater,"2,2',3,4,5'-pentachlorobiphenyl",NA,NA
11935,11935,usgs_surfacewater,"2,2',3,4,5,5'-hexachlorobiphenyl",NA,NA
11936,11936,usgs_surfacewater,"2,2',3,4,6'-pentachlorobiphenyl",NA,NA
11937,11937,usgs_surfacewater,"2,2',3,5'-tetrachlorobiphenyl",NA,NA
11940,11940,usgs_surfacewater,"2,2',3,6'-tetrachlorobiphenyl",NA,NA
11941,11941,usgs_surfacewater,"2,2',3,6-tetrachlorobiphenyl",NA,NA
11942,11942,usgs_surfacewater,"2,2',4-trichlorobiphenyl",NA,NA
11944,11944,usgs_surfacewater,"2,2',4,5'-tetrachlorobiphenyl",NA,NA
11945,11945,usgs_surfacewater,"2,2',4,5,5'-pentachlorobiphenyl",NA,NA
11946,11946,usgs_surfacewater,"2,2',4,6'-tetrachlorobiphenyl",NA,NA
11947,11947,usgs_surfacewater,"2,2',5-trichlorobiphenyl",NA,NA
11948,11948,usgs_surfacewater,"2,2',5,5'-tetrachlorobiphenyl",NA,NA
11949,11949,usgs_surfacewater,"2,2',5,6'-tetrachlorobiphenyl",NA,NA
11950,11950,usgs_surfacewater,"2,2',6-trichlorobiphenyl",NA,NA
11951,11951,usgs_surfacewater,"2,3'-dichlorobiphenyl",NA,NA
11952,11952,usgs_surfacewater,"2,3',4'-trichlorobiphenyl",NA,NA
11953,11953,usgs_surfacewater,"2,3',4-trichlorobiphenyl",NA,NA
11956,11956,usgs_surfacewater,"2,3',5-trichlorobiphenyl",NA,NA
11957,11957,usgs_surfacewater,"2,3,3',4,4',6-hexachlorobiphenyl",NA,NA
11958,11958,usgs_surfacewater,"2,3,4'-trichlorobiphenyl",NA,NA
11959,11959,usgs_surfacewater,"2,3,4',5-tetrachlorobiphenyl",NA,NA
11960,11960,usgs_surfacewater,"2,4-d methyl ester",NA,NA
11961,11961,usgs_surfacewater,"2,4-db",NA,NA
11962,11962,usgs_surfacewater,"2,4-dichlorobiphenyl",NA,NA
11964,11964,usgs_surfacewater,"2,4-dimethylphenol",NA,NA
11965,11965,usgs_surfacewater,"2,4-dinitrophenol",NA,NA
11970,11970,usgs_surfacewater,"3(2h)-pyridazinone, 5-amino-4-chloro-2-[3-(trifluoromethyl)phenyl]-",NA,NA
11971,11971,usgs_surfacewater,"3,4-dichloroaniline",NA,NA
11972,11972,usgs_surfacewater,4-chloro-2-methylphenol,NA,NA
11973,11973,usgs_surfacewater,"4,6-dinitro-o-cresol",NA,NA
11974,11974,usgs_surfacewater,"5-amino-1-[2,6-dichloro-4-(trifluoromethyl)phenyl]-4-[(trifluoromethyl)thio]pyrazole-3-carbonitrile",NA,NA
11978,11978,usgs_surfacewater,acifluorfen,NA,NA
11979,11979,usgs_surfacewater,alachlor esa,NA,NA
11983,11983,usgs_surfacewater,"aluminum, organic monomeric (reactive aluminum)",NA,NA
11984,11984,usgs_surfacewater,americium-241,NA,NA
11985,11985,usgs_surfacewater,ametryn,NA,NA
11986,11986,usgs_surfacewater,ammonia as nh3,NA,NA
11987,11987,usgs_surfacewater,ammonia,NA,NA
11989,11989,usgs_surfacewater,aroclor 1016 mixt. with aroclor 1242,NA,NA
11990,11990,usgs_surfacewater,aroclor 1254,NA,NA
11993,11993,usgs_surfacewater,benfluralin,NA,NA
11996,11996,usgs_surfacewater,benz[a]anthracene,NA,NA
11997,11997,usgs_surfacewater,"Benzene, Toluene, Ethylbenzene and Xylenes",NA,NA
11999,11999,usgs_surfacewater,benzo[a]pyrene,NA,NA
12000,12000,usgs_surfacewater,benzo[ghi]perylene,NA,NA
12001,12001,usgs_surfacewater,benzo[k]fluoranthene,NA,NA
12002,12002,usgs_surfacewater,bismuth-212,NA,NA
12004,12004,usgs_surfacewater,butyl benzyl phthalate,NA,NA
12006,12006,usgs_surfacewater,calcium as caco3,NA,NA
12007,12007,usgs_surfacewater,calcium carbonate,NA,NA
12008,12008,usgs_surfacewater,carbon disulfide,NA,NA
12009,12009,usgs_surfacewater,carbonate,NA,NA
12011,12011,usgs_surfacewater,chloramben-methyl,NA,NA
12012,12012,usgs_surfacewater,"chlordane, technical",NA,NA
12013,12013,usgs_surfacewater,chlorimuron-ethyl,NA,NA
12014,12014,usgs_surfacewater,chlorine,NA,NA
12021,12021,usgs_surfacewater,clostridium perfringens,NA,NA
12022,12022,usgs_surfacewater,isopropylbenzene,NA,NA
12024,12024,usgs_surfacewater,cyanide,NA,NA
12025,12025,usgs_surfacewater,cyanides amenable to chlorination (hcn & cn),NA,NA
12027,12027,usgs_surfacewater,di(2-ethylhexyl) phthalate,NA,NA
12028,12028,usgs_surfacewater,"dibenz[a,h]anthracene",NA,NA
12029,12029,usgs_surfacewater,dibromomethane,NA,NA
12030,12030,usgs_surfacewater,dibutyl phthalate,NA,NA
12035,12035,usgs_surfacewater,dimethenamid,NA,NA
12040,12040,usgs_surfacewater,enterococcus,NA,NA
12044,12044,usgs_surfacewater,ethyl ether,NA,NA
12045,12045,usgs_surfacewater,ethyl tert-butyl ether,NA,NA
12046,12046,usgs_surfacewater,ethylene glycol,NA,NA
12051,12051,usgs_surfacewater,fluorine,NA,NA
12053,12053,usgs_surfacewater,gallium,NA,NA
12055,12055,usgs_surfacewater,gold,NA,NA
12056,12056,usgs_surfacewater,halon 1011,NA,NA
12063,12063,usgs_surfacewater,isophorone,NA,NA
12064,12064,usgs_surfacewater,isopropyl ether,NA,NA
12065,12065,usgs_surfacewater,gamma-hexachlorocyclohexane,NA,NA
12067,12067,usgs_surfacewater,m-(trifluoromethyl)aniline,NA,NA
12068,12068,usgs_surfacewater,m-dichlorobenzene,NA,NA
12070,12070,usgs_surfacewater,2-methyl-4-chlorophenoxyacetic acid,NA,NA
12071,12071,usgs_surfacewater,mecoprop,NA,NA
12072,12072,usgs_surfacewater,meta & para xylene mix,NA,NA
12076,12076,usgs_surfacewater,methylmercury(1+),NA,NA
12078,12078,usgs_surfacewater,metsulfuronmethyl,NA,NA
12080,12080,usgs_surfacewater,n-butylbenzene,NA,NA
12081,12081,usgs_surfacewater,n-nitrosodiphenylamine,NA,NA
12084,12084,usgs_surfacewater,niobium,NA,NA
12085,12085,usgs_surfacewater,nitrate as n,NA,NA
12086,12086,usgs_surfacewater,nitrite as n,NA,NA
12087,12087,usgs_surfacewater,nitrobenzene,NA,NA
12088,12088,usgs_surfacewater,nitrogen ion,NA,NA
12089,12089,usgs_surfacewater,nitrogen,NA,NA
12090,12090,usgs_surfacewater,o-chlorotoluene,NA,NA
12091,12091,usgs_surfacewater,o-dichlorobenzene,NA,NA
12092,12092,usgs_surfacewater,o-nitrophenol,NA,NA
12093,12093,usgs_surfacewater,organic phosphorus,NA,NA
12094,12094,usgs_surfacewater,orthophosphate as po4,NA,NA
12097,12097,usgs_surfacewater,p-dichlorobenzene,NA,NA
12098,12098,usgs_surfacewater,p-nitrophenol,NA,NA
12099,12099,usgs_surfacewater,"p,p'-ddd",NA,NA
12100,12100,usgs_surfacewater,"p,p'-dde",NA,NA
12101,12101,usgs_surfacewater,"p,p'-ddt",NA,NA
12102,12102,usgs_surfacewater,pcb-132+153,NA,NA
12103,12103,usgs_surfacewater,pcb-135+144,NA,NA
12104,12104,usgs_surfacewater,pcb-138+163,NA,NA
12105,12105,usgs_surfacewater,pcb-16+32,NA,NA
12106,12106,usgs_surfacewater,pcb-170+190,NA,NA
12107,12107,usgs_surfacewater,pcb-171+202,NA,NA
12108,12108,usgs_surfacewater,pcb-182+187,NA,NA
12109,12109,usgs_surfacewater,pcb-195+208,NA,NA
12110,12110,usgs_surfacewater,pcb-196+203,NA,NA
12111,12111,usgs_surfacewater,pcb-24+27,NA,NA
12112,12112,usgs_surfacewater,pcb-28+31,NA,NA
12113,12113,usgs_surfacewater,pcb-37+42,NA,NA
12114,12114,usgs_surfacewater,pcb-4+10,NA,NA
12115,12115,usgs_surfacewater,pcb-41+64+71,NA,NA
12116,12116,usgs_surfacewater,pcb-47+48,NA,NA
12117,12117,usgs_surfacewater,pcb-5+8,NA,NA
12118,12118,usgs_surfacewater,pcb-56+60,NA,NA
12119,12119,usgs_surfacewater,pcb-70+76,NA,NA
12120,12120,usgs_surfacewater,pcb-77+110,NA,NA
12121,12121,usgs_surfacewater,pcb-84+92,NA,NA
12126,12126,usgs_surfacewater,phenol,NA,NA
12127,12127,usgs_surfacewater,phenols and phenolic compounds,NA,NA
12128,12128,usgs_surfacewater,pheophytin a,NA,NA
12129,12129,usgs_surfacewater,pheophytin ratio,NA,NA
12131,12131,usgs_surfacewater,phosphate-phosphorus as po4,NA,NA
12132,12132,usgs_surfacewater,"phosphorus, hydrolyzable",NA,NA
12133,12133,usgs_surfacewater,"phosphorus, phosphate (po4) as orthophosphate",NA,NA
12137,12137,usgs_surfacewater,pronamide,NA,NA
12144,12144,usgs_surfacewater,propylene glycol,NA,NA
12146,12146,usgs_surfacewater,s-ethyl dipropylthiocarbamate,NA,NA
12147,12147,usgs_surfacewater,scandium,NA,NA
12149,12149,usgs_surfacewater,sulfide,NA,NA
12151,12151,usgs_surfacewater,sulfur,NA,NA
12152,12152,usgs_surfacewater,tannin and lignin,NA,NA
12158,12158,usgs_surfacewater,tin,NA,NA
12159,12159,usgs_surfacewater,titanium,NA,NA
12160,12160,usgs_surfacewater,total volatile solids,NA,NA
12162,12162,usgs_surfacewater,"trans-1,2-dichloroethylene",NA,NA
12164,12164,usgs_surfacewater,"triazines mixture, unspecified",NA,NA
12165,12165,usgs_surfacewater,tribromomethane,NA,NA
12168,12168,usgs_surfacewater,"urea, [3-(trifluoromethyl)phenyl]-",NA,NA
12169,12169,usgs_surfacewater,vinyl chloride,NA,NA
12170,12170,usgs_surfacewater,volatile dissolved solids,NA,NA
12171,12171,usgs_surfacewater,volatile suspended solids,NA,NA
12174,12174,usgs_surfacewater,cesium,NA,NA
12175,12175,usgs_surfacewater,dysprosium,NA,NA
12176,12176,usgs_surfacewater,gadolinium,NA,NA
12177,12177,usgs_surfacewater,hydroxide,NA,NA
12178,12178,usgs_surfacewater,"n,n-diethyl-m-toluamide",NA,NA
12179,12179,usgs_surfacewater,praseodymium,NA,NA
12180,12180,usgs_surfacewater,samarium,NA,NA
12184,12184,usgs_surfacewater,1-methylnaphthalene,NA,NA
12186,12186,usgs_surfacewater,"1,1-dichloropropene",NA,NA
12190,12190,usgs_surfacewater,"1,2-dibromo-3-chloropropane",NA,NA
12192,12192,usgs_surfacewater,"1,2,3,4-tetramethylbenzene",NA,NA
12193,12193,usgs_surfacewater,"1,3-dichloropropane",NA,NA
12194,12194,usgs_surfacewater,"1,3-dichloropropene",NA,NA
12195,12195,usgs_surfacewater,"1,4-naphthoquinone",NA,NA
12196,12196,usgs_surfacewater,5-methyl-1h-benzotriazole,NA,NA
12197,12197,usgs_surfacewater,1rs cis-permethrin,NA,NA
12198,12198,usgs_surfacewater,2-(dimethylamino)-n-hydroxy-2-oxoethanimidothioic acid methyl ester,NA,NA
12199,12199,usgs_surfacewater,2-(p-tert-butylphenoxy)cyclohexanol,NA,NA
12200,12200,usgs_surfacewater,2-chloroethyl vinyl ether,NA,NA
12201,12201,usgs_surfacewater,2-chloronaphthalene,NA,NA
12202,12202,usgs_surfacewater,2-ethyl-6-methylaniline,NA,NA
12203,12203,usgs_surfacewater,2-methylnaphthalene,NA,NA
12204,12204,usgs_surfacewater,"2-propanol, 1,3-dichloro-, phosphate (3:1)",NA,NA
12205,12205,usgs_surfacewater,"2-pyrrolidinone, 1-methyl-5-(3-pyridinyl)-, (5s)-",NA,NA
12206,12206,usgs_surfacewater,"2,2',3,3',4,4',5,6,6'-nonachlorobiphenyl",NA,NA
12207,12207,usgs_surfacewater,"2,2',3,3',4,5,5',6'-octachlorobiphenyl",NA,NA
12208,12208,usgs_surfacewater,"2,2',3,3',4,5,5',6-octachlorobiphenyl",NA,NA
12209,12209,usgs_surfacewater,"2,2',3,4,5,5',6-heptachlorobiphenyl",NA,NA
12210,12210,usgs_surfacewater,"2,3',4,4',5,5'-hexachlorobiphenyl",NA,NA
12212,12212,usgs_surfacewater,"2,5-dichloroaniline",NA,NA
12213,12213,usgs_surfacewater,"2,6-dimethylnaphthalene",NA,NA
12214,12214,usgs_surfacewater,"2,6-dinitrotoluene",NA,NA
12215,12215,usgs_surfacewater,3-methylindole,NA,NA
12216,12216,usgs_surfacewater,3-methylnonane,NA,NA
12217,12217,usgs_surfacewater,"3,3'-dichlorobenzidine",NA,NA
12218,12218,usgs_surfacewater,"3,5-dichloroaniline",NA,NA
12219,12219,usgs_surfacewater,"4-amino-2,6-dinitrotoluene",NA,NA
12220,12220,usgs_surfacewater,"4,4'-isopropylidenediphenol",NA,NA
12221,12221,usgs_surfacewater,acetophenone,NA,NA
12223,12223,usgs_surfacewater,anthraquinone,NA,NA
12225,12225,usgs_surfacewater,axiothella,NA,NA
12226,12226,usgs_surfacewater,bis(2-chloroethoxy)methane,NA,NA
12227,12227,usgs_surfacewater,bis(2-chloroethyl) ether,NA,NA
12228,12228,usgs_surfacewater,bis(2-chloroisopropyl) ether,NA,NA
12230,12230,usgs_surfacewater,carbazole,NA,NA
12231,12231,usgs_surfacewater,carboxin,NA,NA
12232,12232,usgs_surfacewater,carcinogenic polycyclic aromatic hydrocarbons,NA,NA
12233,12233,usgs_surfacewater,chloromethyl methyl ether,NA,NA
12235,12235,usgs_surfacewater,cis-chlordane,NA,NA
12237,12237,usgs_surfacewater,"cyclohexene, 1-methyl-4-(1-methylethenyl)-, (4r)-",NA,NA
12238,12238,usgs_surfacewater,cyclonite,NA,NA
12239,12239,usgs_surfacewater,"cyclopenta[g]-2-benzopyran, 1,3,4,6,7,8-hexahydro-4,6,6,7,8,8-hexamethyl-",NA,NA
12241,12241,usgs_surfacewater,"dibenzo[b,k]fluoranthene",NA,NA
12242,12242,usgs_surfacewater,dichloropropane,NA,NA
12243,12243,usgs_surfacewater,dichlorvos,NA,NA
12248,12248,usgs_surfacewater,erbium,NA,NA
12249,12249,usgs_surfacewater,escherichia,NA,NA
12250,12250,usgs_surfacewater,"ethanimidothioic acid, n-hydroxy-, methyl ester",NA,NA
12251,12251,usgs_surfacewater,flufenacet,NA,NA
12255,12255,usgs_surfacewater,hexachlorocyclopentadiene,NA,NA
12257,12257,usgs_surfacewater,holmium,NA,NA
12259,12259,usgs_surfacewater,isoborneol,NA,NA
12260,12260,usgs_surfacewater,isobutanol,NA,NA
12262,12262,usgs_surfacewater,"methanone, bis(4-chlorophenyl)-",NA,NA
12267,12267,usgs_surfacewater,n-nitrosodi-n-propylamine,NA,NA
12268,12268,usgs_surfacewater,n-nitrosodimethylamine,NA,NA
12271,12271,usgs_surfacewater,o-chlorophenol,NA,NA
12273,12273,usgs_surfacewater,"p-(1,1,3,3-tetramethylbutyl)phenol",NA,NA
12274,12274,usgs_surfacewater,p-bromophenyl phenyl ether,NA,NA
12275,12275,usgs_surfacewater,p-chloro-m-cresol,NA,NA
12276,12276,usgs_surfacewater,p-chlorophenyl phenyl ether,NA,NA
12277,12277,usgs_surfacewater,p-cresol,NA,NA
12278,12278,usgs_surfacewater,pcb-137+176,NA,NA
12279,12279,usgs_surfacewater,pcb-172+197,NA,NA
12281,12281,usgs_surfacewater,"phosphorus, particulate organic",NA,NA
12282,12282,usgs_surfacewater,polycyclic aromatic hydrocarbons as benzo[a]pyrene teq,NA,NA
12283,12283,usgs_surfacewater,polycyclic aromatic hydrocarbons,NA,NA
12284,12284,usgs_surfacewater,"polycyclic aromatic hydrocarbons, high molecular weight",NA,NA
12285,12285,usgs_surfacewater,"polycyclic aromatic hydrocarbons, low molecular weight",NA,NA
12286,12286,usgs_surfacewater,polyphosphate,NA,NA
12290,12290,usgs_surfacewater,"stigmast-5-en-3-ol, (3.beta.)-",NA,NA
12291,12291,usgs_surfacewater,"stigmastan-3-ol, (3.beta.)-",NA,NA
12293,12293,usgs_surfacewater,tantalum,NA,NA
12294,12294,usgs_surfacewater,terbium,NA,NA
12295,12295,usgs_surfacewater,tert-butylbenzene,NA,NA
12296,12296,usgs_surfacewater,thulium,NA,NA
12297,12297,usgs_surfacewater,"trans-1,3-dichloropropene",NA,NA
12298,12298,usgs_surfacewater,trans-chlordane,NA,NA
12299,12299,usgs_surfacewater,tribenuron-methyl,NA,NA
12302,12302,usgs_surfacewater,triclosan,NA,NA
12303,12303,usgs_surfacewater,triethyl citrate,NA,NA
12305,12305,usgs_surfacewater,tris(2-chloroethyl) phosphate,NA,NA
12306,12306,usgs_surfacewater,argon,NA,NA
12307,12307,usgs_surfacewater,methane,NA,NA
12308,12308,usgs_surfacewater,beta cypermethrin,NA,NA
12312,12312,usgs_surfacewater,"1,2-dichlorobenzene-d4",NA,NA
12313,12313,usgs_surfacewater,"1,2-dichloroethane-d4",NA,NA
12314,12314,usgs_surfacewater,"2,4-pyrimidinediamine, 5-[(3,4,5-trimethoxyphenyl)methyl]-",NA,NA
12316,12316,usgs_surfacewater,"2,6-dichlorobenzamide",NA,NA
12317,12317,usgs_surfacewater,3-methylphenol/4-methylphenol coelution,NA,NA
12318,12318,usgs_surfacewater,acetaminophen,NA,NA
12319,12319,usgs_surfacewater,benzoic acid,NA,NA
12320,12320,usgs_surfacewater,benzyl alcohol,NA,NA
12321,12321,usgs_surfacewater,chromium(iii),NA,NA
12322,12322,usgs_surfacewater,chromium(vi),NA,NA
12323,12323,usgs_surfacewater,cis-nonachlor,NA,NA
12324,12324,usgs_surfacewater,dibenzofuran,NA,NA
12326,12326,usgs_surfacewater,erythromycin,NA,NA
12327,12327,usgs_surfacewater,"ethanamine, 2-(diphenylmethoxy)-n,n-dimethyl-",NA,NA
12328,12328,usgs_surfacewater,ethylene dibromide,NA,NA
12330,12330,usgs_surfacewater,indole,NA,NA
12332,12332,usgs_surfacewater,isoquinoline,NA,NA
12333,12333,usgs_surfacewater,m-nitroaniline,NA,NA
12335,12335,usgs_surfacewater,metribuzin dadk,NA,NA
12336,12336,usgs_surfacewater,"morphinan-6-ol, 7,8-didehydro-4,5-epoxy-3-methoxy-17-methyl-, (5.alpha.,6.alpha.)-",NA,NA
12337,12337,usgs_surfacewater,nitroglycerin,NA,NA
12338,12338,usgs_surfacewater,o-cresol,NA,NA
12339,12339,usgs_surfacewater,o-nitroaniline,NA,NA
12340,12340,usgs_surfacewater,"o,p'-ddd",NA,NA
12342,12342,usgs_surfacewater,oxychlordane,NA,NA
12343,12343,usgs_surfacewater,p-bromofluorobenzene,NA,NA
12344,12344,usgs_surfacewater,p-chloroaniline,NA,NA
12345,12345,usgs_surfacewater,p-nitroaniline,NA,NA
12346,12346,usgs_surfacewater,p-octylphenol,NA,NA
12347,12347,usgs_surfacewater,"pentane, 2-methyl-",NA,NA
12348,12348,usgs_surfacewater,"phenol, 2-(1,1-dimethylethyl)-4-methoxy-",NA,NA
12349,12349,usgs_surfacewater,"phenol, 4-(1-methyl-1-phenylethyl)-",NA,NA
12352,12352,usgs_surfacewater,retene,NA,NA
12353,12353,usgs_surfacewater,retinoic acid,NA,NA
12354,12354,usgs_surfacewater,sulfamethoxazole,NA,NA
12355,12355,usgs_surfacewater,tert-butanol,NA,NA
12356,12356,usgs_surfacewater,toluene-d8,NA,NA
12357,12357,usgs_surfacewater,trans-nonachlor,NA,NA
12358,12358,usgs_surfacewater,xylenes mix of m + o + p,NA,NA
12359,12359,usgs_surfacewater,acetochlor oa,NA,NA
12360,12360,usgs_surfacewater,krypton,NA,NA
12361,12361,usgs_surfacewater,metolachlor esa,NA,NA
12362,12362,usgs_surfacewater,neon,NA,NA
12363,12363,usgs_surfacewater,"phosphoric acid, diethyl 6-methyl-2-(1-methylethyl)-4-pyrimidinyl ester",NA,NA
12364,12364,usgs_surfacewater,"3,4-dichlorophenyl isocyanate",NA,NA
12365,12365,usgs_surfacewater,"4,4'-methylenebis(2-chloroaniline)",NA,NA
12366,12366,usgs_surfacewater,arsenate (aso43-),NA,NA
12367,12367,usgs_surfacewater,arsenite,NA,NA
12368,12368,usgs_surfacewater,"arsonic acid, methyl-, ion(1-)",NA,NA
12369,12369,usgs_surfacewater,"benzamide, 2-amino-n-(1-methylethyl)-",NA,NA
12370,12370,usgs_surfacewater,bromine,NA,NA
12371,12371,usgs_surfacewater,c1-fluoranthenes/pyrenes,NA,NA
12372,12372,usgs_surfacewater,cacodylic acid,NA,NA
12374,12374,usgs_surfacewater,"ddd, o,p'- and p,p'- isomers",NA,NA
12375,12375,usgs_surfacewater,"dde, o,p'- and p,p'- isomers",NA,NA
12376,12376,usgs_surfacewater,"ddt, o,p'- and p,p'- isomers",NA,NA
12377,12377,usgs_surfacewater,"ddt/ddd/dde, sum of p,p' & o,p' isomers",NA,NA
12378,12378,usgs_surfacewater,di(2-ethylhexyl) adipate,NA,NA
12379,12379,usgs_surfacewater,diesel range organics,NA,NA
12381,12381,usgs_surfacewater,estradiol,NA,NA
12382,12382,usgs_surfacewater,"ethanol, 2-(4-nonylphenoxy)-",NA,NA
12384,12384,usgs_surfacewater,metribuzin da,NA,NA
12386,12386,usgs_surfacewater,"o,p'-dde",NA,NA
12387,12387,usgs_surfacewater,"o,p'-ddt",NA,NA
12388,12388,usgs_surfacewater,oxydisulfoton,NA,NA
12389,12389,usgs_surfacewater,parathion,NA,NA
12390,12390,usgs_surfacewater,pentachloroanisole,NA,NA
12391,12391,usgs_surfacewater,petroleum phenols,NA,NA
12392,12392,usgs_surfacewater,phostebupirim,NA,NA
12393,12393,usgs_surfacewater,propane,NA,NA
12395,12395,usgs_surfacewater,soluble reactive phosphorus (srp),NA,NA
12397,12397,usgs_surfacewater,"2,2-dichloropropane",NA,NA
12399,12399,usgs_surfacewater,acrylonitrile,NA,NA
12400,12400,usgs_surfacewater,aroclor 1016,NA,NA
12401,12401,usgs_surfacewater,aroclor 1221,NA,NA
12402,12402,usgs_surfacewater,aroclor 1232,NA,NA
12403,12403,usgs_surfacewater,aroclor 1242,NA,NA
12404,12404,usgs_surfacewater,aroclor 1248,NA,NA
12405,12405,usgs_surfacewater,benzofluoranthene,NA,NA
12406,12406,usgs_surfacewater,bromobenzene,NA,NA
12407,12407,usgs_surfacewater,"cis-1,3-dichloropropene",NA,NA
12408,12408,usgs_surfacewater,"ddt/ddd/dde, sum of p,p' isomers",NA,NA
12409,12409,usgs_surfacewater,diesel and residual range hydrocarbons,NA,NA
12410,12410,usgs_surfacewater,"distillates (petroleum), hydrofined lubricating-oil",NA,NA
12411,12411,usgs_surfacewater,ethane,NA,NA
12412,12412,usgs_surfacewater,ethylene,NA,NA
12413,12413,usgs_surfacewater,gasoline range organics,NA,NA
12414,12414,usgs_surfacewater,hafnium,NA,NA
12415,12415,usgs_surfacewater,iodine,NA,NA
12416,12416,usgs_surfacewater,lutetium,NA,NA
12417,12417,usgs_surfacewater,methyl iodide,NA,NA
12418,12418,usgs_surfacewater,metolachlor oa,NA,NA
12419,12419,usgs_surfacewater,p-chlorotoluene,NA,NA
12422,12422,usgs_surfacewater,"trans-1,4-dichloro-2-butene",NA,NA
